sID	_m	o0	o1	o9	s0	s1	s9	oa0	oa1	sa0	sa1	oms1	oms0	oms10	oms01	o1s1mo0s0	ov	sv	oa	sa	omsv	omsa
LopeDeVega_934	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.5596	0.5792	0.5714	0.5894	-0.0196	-0.0179
LopeDeVega_935	both	1.0	7.0		1.0	4.0	1.0	2.0	6.0	1.0	5.0	3.0	0.0	6.0	-3.0	9.0	0.7479	0.5786	0.5484	0.5319	0.1693	0.0165
LopeDeVega_936	both	2.0	4.0	2.0	3.0	3.0		2.0	6.0	3.0	3.0	1.0	-1.0	1.0	-1.0	2.0	0.5265	0.4279	0.6012	0.6202	0.0986	-0.019
LopeDeVega_939	both	1.0	5.0	2.0	1.0	4.0	1.0	3.0	5.0	2.0	4.0	1.0	0.0	4.0	-3.0	7.0	0.6288	0.6956	0.459	0.3457	-0.0668	0.1133
LopeDeVega_94	both	1.0	5.0	2.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	2.0	-1.0	3.0	-2.0	5.0	0.6571	0.549	0.4693	0.5064	0.1081	-0.0371
LopeDeVega_941	both	2.0	6.0		3.0	2.0	1.0		8.0	1.0	5.0	4.0	-1.0	3.0	0.0	3.0	0.6443	0.5249	0.4991	0.5418	0.1194	-0.0426
LopeDeVega_942	both	4.0	3.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	0.0	2.0	-2.0	0.4702	0.4614	0.5623	0.5546	0.0088	0.0077
LopeDeVega_943	both	4.0	4.0		1.0	5.0			8.0		6.0	-1.0	3.0	3.0	-1.0	4.0	0.4248	0.6114	0.7259	0.4918	-0.1866	0.2341
LopeDeVega_944	both	2.0	4.0	2.0	1.0	5.0		3.0	5.0		6.0	-1.0	1.0	3.0	-3.0	6.0	0.5812	0.6317	0.4922	0.4245	-0.0506	0.0677
LopeDeVega_945	both	2.0	3.0	3.0	2.0	4.0		3.0	5.0		6.0	-1.0	0.0	1.0	-2.0	3.0	0.4454	0.5679	0.5572	0.6241	-0.1225	-0.0669
LopeDeVega_946	both	3.0	4.0	1.0	1.0	5.0		1.0	7.0		6.0	-1.0	2.0	3.0	-2.0	5.0	0.5838	0.604	0.4721	0.5378	-0.0202	-0.0657
LopeDeVega_947	both	3.0	5.0		3.0	3.0		1.0	7.0		6.0	2.0	0.0	2.0	0.0	2.0	0.5165	0.4539	0.5168	0.7359	0.0626	-0.2191
LopeDeVega_948	both	2.0	4.0	2.0	2.0	4.0		2.0	6.0		6.0	0.0	0.0	2.0	-2.0	4.0	0.5537	0.5542	0.5586	0.5519	-0.0004	0.0067
LopeDeVega_949	both	5.0	2.0	1.0	3.0	2.0		1.0	7.0		5.0	0.0	2.0	-1.0	3.0	-4.0	0.3773	0.4153	0.6936	0.6652	-0.038	0.0284
LopeDeVega_950	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.6269	0.5287	0.591	0.6047	0.0982	-0.0138
LopeDeVega_951	both	6.0	2.0		3.0	1.0	2.0	1.0	7.0	4.0	2.0	1.0	3.0	-1.0	5.0	-6.0	0.3749	0.3241	0.5429	0.656	0.0507	-0.1132
LopeDeVega_952	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5244	0.5038	0.5166	0.6017	0.0206	-0.085
LopeDeVega_953	both	1.0	6.0	1.0	3.0	3.0		1.0	7.0		6.0	3.0	-2.0	3.0	-2.0	5.0	0.6934	0.4888	0.5508	0.5026	0.2046	0.0482
LopeDeVega_954	both	1.0	5.0	1.0	2.0	2.0	2.0	1.0	6.0	2.0	4.0	3.0	-1.0	3.0	-1.0	4.0	0.5459	0.4459	0.4426	0.6348	0.1	-0.1922
LopeDeVega_955	both	6.0	2.0		1.0	5.0			8.0		6.0	-3.0	5.0	1.0	1.0	0.0	0.3277	0.6956	0.7289	0.4852	-0.3679	0.2437
LopeDeVega_956	both	1.0	6.0	1.0	4.0	2.0		1.0	7.0		6.0	4.0	-3.0	2.0	-1.0	3.0	0.5842	0.4374	0.4478	0.6319	0.1468	-0.1841
LopeDeVega_959	both	2.0	6.0		4.0	2.0			8.0		6.0	4.0	-2.0	2.0	0.0	2.0	0.6037	0.3609	0.5927	0.6603	0.2427	-0.0676
LopeDeVega_96	both	3.0	5.0		1.0	3.0	2.0		8.0	2.0	4.0	2.0	2.0	4.0	0.0	4.0	0.5018	0.6162	0.5954	0.4309	-0.1145	0.1645
LopeDeVega_960	both	2.0	6.0		5.0	1.0		1.0	7.0		6.0	5.0	-3.0	1.0	1.0	0.0	0.5613	0.4346	0.6439	0.5936	0.1267	0.0502
LopeDeVega_961	both	3.0	5.0		1.0	5.0			8.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.5554	0.6244	0.4929	0.5007	-0.069	-0.0078
LopeDeVega_963	both	2.0	5.0	1.0	3.0	3.0		1.0	7.0		6.0	2.0	-1.0	2.0	-1.0	3.0	0.5491	0.4904	0.3969	0.5728	0.0586	-0.1759
LopeDeVega_964	both	2.0	5.0	1.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	2.0	0.0	3.0	-1.0	4.0	0.5944	0.4688	0.461	0.6448	0.1256	-0.1838
LopeDeVega_965	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.5902	0.6577	0.494	0.4641	-0.0676	0.03
LopeDeVega_966	both	2.0	6.0		1.0	4.0	1.0		8.0	1.0	5.0	2.0	1.0	5.0	-2.0	7.0	0.5928	0.6229	0.614	0.617	-0.0301	-0.003
LopeDeVega_968	both	2.0	4.0	2.0	2.0	1.0	3.0	2.0	6.0	3.0	3.0	3.0	0.0	2.0	1.0	1.0	0.634	0.3567	0.4663	0.669	0.2773	-0.2027
LopeDeVega_969	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.5849	0.6102	0.5053	0.4846	-0.0253	0.0207
LopeDeVega_97	both	1.0	3.0	4.0	3.0	3.0		4.0	4.0		6.0	0.0	-2.0	0.0	-2.0	2.0	0.5838	0.4639	0.5851	0.5622	0.1199	0.0229
LopeDeVega_970	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.5878	0.6212	0.5451	0.5019	-0.0334	0.0432
LopeDeVega_971	both	1.0	7.0		1.0	5.0			8.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.6592	0.7406	0.5062	0.3475	-0.0813	0.1587
LopeDeVega_972	both	2.0	5.0	1.0	4.0	2.0		3.0	5.0		6.0	3.0	-2.0	1.0	0.0	1.0	0.5453	0.4242	0.5216	0.6127	0.1211	-0.0911
LopeDeVega_973	both	4.0	4.0		2.0	2.0	2.0		8.0	4.0	2.0	2.0	2.0	2.0	2.0	0.0	0.5172	0.4198	0.5053	0.4645	0.0974	0.0408
LopeDeVega_975	both	2.0	5.0	1.0	2.0	4.0		2.0	6.0	1.0	5.0	1.0	0.0	3.0	-2.0	5.0	0.5313	0.5001	0.5059	0.6519	0.0311	-0.146
LopeDeVega_976	both	4.0	4.0		2.0	3.0	1.0		8.0	2.0	4.0	1.0	2.0	2.0	1.0	1.0	0.5271	0.5514	0.6676	0.5684	-0.0244	0.0991
LopeDeVega_977	both	2.0	6.0		1.0	3.0	1.0	1.0	7.0	1.0	4.0	3.0	1.0	5.0	-1.0	6.0	0.5638	0.6513	0.5305	0.4255	-0.0875	0.105
LopeDeVega_978	both	3.0	5.0		1.0	5.0		2.0	6.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.56	0.6089	0.6799	0.5669	-0.0489	0.113
LopeDeVega_979	both	4.0	4.0		2.0	3.0	1.0		8.0	1.0	5.0	1.0	2.0	2.0	1.0	1.0	0.4492	0.558	0.6837	0.5504	-0.1088	0.1333
LopeDeVega_98	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.6232	0.4966	0.4546	0.5555	0.1266	-0.1008
LopeDeVega_980	both	3.0	5.0		2.0	4.0		1.0	7.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5289	0.5085	0.6014	0.5409	0.0204	0.0605
LopeDeVega_981	both	2.0	5.0	1.0	3.0	1.0	2.0	1.0	7.0	2.0	4.0	4.0	-1.0	2.0	1.0	1.0	0.5842	0.3729	0.6109	0.6227	0.2112	-0.0118
LopeDeVega_982	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.4578	0.5508	0.544	0.533	-0.093	0.011
LopeDeVega_983	both	3.0	4.0	1.0	3.0	3.0		2.0	6.0		6.0	1.0	0.0	1.0	0.0	1.0	0.5037	0.5246	0.5061	0.4759	-0.0209	0.0302
LopeDeVega_985	both	4.0	3.0	1.0	2.0	4.0		1.0	7.0		6.0	-1.0	2.0	1.0	0.0	1.0	0.457	0.5537	0.7313	0.4965	-0.0968	0.2349
LopeDeVega_987	both	4.0	4.0		2.0	4.0			8.0		6.0	0.0	2.0	2.0	0.0	2.0	0.5355	0.519	0.5443	0.4829	0.0165	0.0614
LopeDeVega_988	both	2.0	2.0	4.0	3.0	2.0	1.0	5.0	3.0	2.0	4.0	0.0	-1.0	-1.0	0.0	-1.0	0.5731	0.4918	0.4825	0.3989	0.0813	0.0836
LopeDeVega_989	both	5.0	1.0	2.0	4.0	2.0		2.0	6.0		6.0	-1.0	1.0	-3.0	3.0	-6.0	0.3435	0.4057	0.7615	0.5917	-0.0622	0.1697
LopeDeVega_99	both	2.0	6.0		3.0	1.0	2.0		8.0	2.0	4.0	5.0	-1.0	3.0	1.0	2.0	0.5501	0.4675	0.5314	0.6541	0.0826	-0.1227
LopeDeVega_990	both	1.0	5.0	2.0	1.0	3.0	2.0	2.0	6.0	2.0	4.0	2.0	0.0	4.0	-2.0	6.0	0.5597	0.6809	0.5768	0.7128	-0.1212	-0.1359
LopeDeVega_991	both	1.0	7.0		2.0	3.0	1.0		8.0	1.0	5.0	4.0	-1.0	5.0	-2.0	7.0	0.6256	0.5231	0.4944	0.6539	0.1026	-0.1595
LopeDeVega_992	both	4.0	4.0		2.0	1.0	3.0		8.0	3.0	3.0	3.0	2.0	2.0	3.0	-1.0	0.4901	0.5096	0.6418	0.5437	-0.0194	0.098
LopeDeVega_993	both	4.0	4.0		3.0	2.0			8.0		5.0	2.0	1.0	1.0	2.0	-1.0	0.4806	0.3995	0.6782	0.5674	0.0811	0.1108
LopeDeVega_994	both	1.0	5.0	2.0	4.0	2.0		2.0	6.0		6.0	3.0	-3.0	1.0	-1.0	2.0	0.6383	0.4189	0.5269	0.5284	0.2194	-0.0015
LopeDeVega_996	both	2.0	6.0		4.0	2.0			8.0		6.0	4.0	-2.0	2.0	0.0	2.0	0.6199	0.4518	0.5601	0.565	0.1681	-0.0049
LopeDeVega_997	both	2.0	4.0	2.0	1.0	2.0	3.0	2.0	6.0	3.0	3.0	2.0	1.0	3.0	0.0	3.0	0.5244	0.5329	0.5614	0.5248	-0.0085	0.0366
LopeDeVega_998	both	3.0	4.0	1.0	1.0	2.0	3.0	1.0	7.0	3.0	3.0	2.0	2.0	3.0	1.0	2.0	0.5138	0.6157	0.6061	0.5697	-0.1019	0.0364
LopeDeVega_999	both	4.0	3.0	1.0	3.0	3.0		1.0	7.0		6.0	0.0	1.0	0.0	1.0	-1.0	0.4573	0.563	0.7027	0.5093	-0.1057	0.1934
LopeDeZarate_1	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.5569	0.6085	0.5007	0.5889	-0.0516	-0.0882
LopeDeZarate_11	both	5.0	2.0	1.0	3.0	3.0		1.0	7.0		6.0	-1.0	2.0	-1.0	2.0	-3.0	0.3609	0.5244	0.7773	0.6208	-0.1635	0.1565
LopeDeZarate_12	both	2.0	5.0	1.0	2.0	4.0		1.0	7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.6093	0.5608	0.6157	0.4458	0.0484	0.1699
LopeDeZarate_13	both	1.0	6.0	1.0	1.0	3.0	2.0	2.0	6.0	3.0	3.0	3.0	0.0	5.0	-2.0	7.0	0.5937	0.6477	0.5336	0.5035	-0.054	0.0301
LopeDeZarate_14	both	2.0	5.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	2.0	0.0	3.0	-1.0	4.0	0.6127	0.4976	0.5011	0.6406	0.1152	-0.1395
LopeDeZarate_16	both	1.0	7.0		1.0	5.0			8.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.6616	0.7342	0.5395	0.548	-0.0726	-0.0085
LopeDeZarate_17	both	3.0	4.0	1.0	1.0	4.0	1.0	1.0	7.0	2.0	4.0	0.0	2.0	3.0	-1.0	4.0	0.582	0.6175	0.6138	0.5301	-0.0355	0.0836
LopeDeZarate_18	both	5.0	3.0		2.0	4.0			8.0		6.0	-1.0	3.0	1.0	1.0	0.0	0.4297	0.542	0.6588	0.591	-0.1124	0.0678
LopeDeZarate_19	both	1.0	7.0		4.0	2.0		1.0	7.0		6.0	5.0	-3.0	3.0	-1.0	4.0	0.6033	0.4289	0.5973	0.7206	0.1744	-0.1233
LopeDeZarate_2	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.6906	0.5898	0.618	0.4905	0.1008	0.1275
LopeDeZarate_20	both	3.0	4.0		2.0	4.0			7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.5274	0.6142	0.6498	0.6965	-0.0868	-0.0466
LopeDeZarate_21	both	2.0	3.0	3.0	3.0	3.0		3.0	5.0		6.0	0.0	-1.0	0.0	-1.0	1.0	0.5605	0.4236	0.5299	0.6348	0.1369	-0.1048
LopeDeZarate_24	both	2.0	5.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	2.0	1.0	4.0	-1.0	5.0	0.5796	0.6355	0.4686	0.6248	-0.0559	-0.1562
LopeDeZarate_25	both	3.0	5.0		4.0	1.0	1.0		8.0	2.0	4.0	4.0	-1.0	1.0	2.0	-1.0	0.5852	0.396	0.6702	0.7039	0.1892	-0.0337
LopeDeZarate_26	both	2.0	5.0	1.0	2.0	4.0		1.0	7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.5379	0.6603	0.5299	0.5281	-0.1224	0.0018
LopeDeZarate_29	both	1.0	4.0	3.0	1.0	3.0	2.0	3.0	5.0	2.0	4.0	1.0	0.0	3.0	-2.0	5.0	0.5582	0.535	0.5234	0.5479	0.0232	-0.0245
LopeDeZarate_3	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.6322	0.6089	0.4805	0.4433	0.0232	0.0372
LopeDeZarate_30	both	1.0	7.0		1.0	4.0	1.0	1.0	7.0	1.0	5.0	3.0	0.0	6.0	-3.0	9.0	0.6541	0.5575	0.5153	0.5972	0.0966	-0.0819
LopeDeZarate_31	both	4.0	3.0	1.0	2.0	4.0		2.0	6.0		6.0	-1.0	2.0	1.0	0.0	1.0	0.4073	0.5671	0.6283	0.5681	-0.1598	0.0602
LopeDeZarate_32	both	2.0	5.0		2.0	4.0			7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.5369	0.6737	0.4488	0.5697	-0.1368	-0.1209
LopeDeZarate_33	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.5063	0.5761	0.5703	0.4811	-0.0697	0.0891
LopeDeZarate_34	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.414	0.6518	0.5805	0.5082	-0.2378	0.0724
LopeDeZarate_35	both	4.0	3.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	-1.0	3.0	2.0	0.0	2.0	0.4373	0.5796	0.6091	0.5123	-0.1423	0.0968
LopeDeZarate_37	both	2.0	5.0	1.0	4.0	2.0		2.0	6.0		6.0	3.0	-2.0	1.0	0.0	1.0	0.6916	0.4055	0.4662	0.6366	0.2861	-0.1704
LopeDeZarate_38	both	4.0	2.0	2.0	1.0	5.0		2.0	6.0		6.0	-3.0	3.0	1.0	-1.0	2.0	0.4188	0.7023	0.6434	0.4355	-0.2836	0.208
LopeDeZarate_39	both	2.0	5.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	2.0	0.0	3.0	-1.0	4.0	0.6046	0.5873	0.6028	0.4993	0.0174	0.1035
LopeDeZarate_40	both	2.0	4.0	2.0	2.0	4.0		2.0	6.0		6.0	0.0	0.0	2.0	-2.0	4.0	0.6446	0.4278	0.4178	0.5467	0.2168	-0.1288
LopeDeZarate_41	both	3.0	5.0		1.0	5.0		1.0	7.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.5686	0.6822	0.5858	0.6366	-0.1136	-0.0508
LopeDeZarate_42	both	1.0	5.0	2.0	1.0	4.0	1.0	2.0	6.0	2.0	4.0	1.0	0.0	4.0	-3.0	7.0	0.651	0.6574	0.5308	0.594	-0.0065	-0.0632
LopeDeZarate_43	both	4.0	4.0		3.0	3.0			8.0		6.0	1.0	1.0	1.0	1.0	0.0	0.477	0.4021	0.6841	0.5891	0.0749	0.095
LopeDeZarate_44	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.5427	0.7166	0.5016	0.6596	-0.1739	-0.1579
LopeDeZarate_45	both	5.0	3.0		3.0	2.0	1.0		8.0	1.0	5.0	1.0	2.0	0.0	3.0	-3.0	0.4143	0.4323	0.6161	0.5093	-0.018	0.1068
LopeDeZarate_47	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.5359	0.5969	0.603	0.5603	-0.061	0.0428
LopeDeZarate_48	both	4.0	3.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	0.0	2.0	1.0	1.0	0.0	0.3792	0.4191	0.618	0.6071	-0.0399	0.0109
LopeDeZarate_5	both	3.0	3.0	2.0	2.0	4.0		2.0	6.0		6.0	-1.0	1.0	1.0	-1.0	2.0	0.3881	0.542	0.5963	0.4367	-0.1539	0.1596
LopeDeZarate_50	both	5.0	3.0		2.0	4.0			8.0	1.0	5.0	-1.0	3.0	1.0	1.0	0.0	0.4607	0.5366	0.5812	0.6426	-0.0759	-0.0613
LopeDeZarate_52	both	1.0	5.0	2.0	1.0	5.0		2.0	6.0		6.0	0.0	0.0	4.0	-4.0	8.0	0.6461	0.5902	0.5125	0.5059	0.0558	0.0066
LopeDeZarate_53	both	1.0	6.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	3.0	0.0	5.0	-2.0	7.0	0.6342	0.492	0.5157	0.5525	0.1422	-0.0368
LopeDeZarate_55	both	2.0	6.0		1.0	5.0			8.0		6.0	1.0	1.0	5.0	-3.0	8.0	0.6401	0.7022	0.4787	0.4228	-0.062	0.0559
LopeDeZarate_56	both	5.0	2.0	1.0	2.0	4.0		2.0	6.0		6.0	-2.0	3.0	0.0	1.0	-1.0	0.4113	0.5671	0.5774	0.5421	-0.1558	0.0353
LopeDeZarate_58	both	4.0	4.0		5.0	1.0		1.0	7.0		6.0	3.0	-1.0	-1.0	3.0	-4.0	0.4805	0.3953	0.6284	0.5797	0.0851	0.0487
LopeDeZarate_6	both	4.0	2.0	2.0	1.0	5.0		2.0	6.0		6.0	-3.0	3.0	1.0	-1.0	2.0	0.434	0.6298	0.5846	0.4752	-0.1959	0.1094
LopeDeZarate_7	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.6304	0.5902	0.5461	0.5142	0.0402	0.0319
LopeDeZarate_8	both	2.0	4.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	0.0	1.0	3.0	-2.0	5.0	0.5346	0.5275	0.5991	0.5548	0.0071	0.0443
LopeDeZarate_9	both	1.0	5.0	2.0	1.0	3.0		2.0	6.0		4.0	2.0	0.0	4.0	-2.0	6.0	0.6121	0.5541	0.4805	0.5259	0.058	-0.0453
LopezDeMendoza_1	both	1.0	6.0	1.0	1.0	2.0	3.0	1.0	7.0	3.0	3.0	4.0	0.0	5.0	-1.0	6.0	0.6844	0.5172	0.4987	0.5863	0.1672	-0.0876
LopezDeMendoza_10	both	3.0	1.0	4.0	1.0	3.0	2.0	5.0	3.0	2.0	4.0	-2.0	2.0	0.0	0.0	0.0	0.4995	0.5605	0.4586	0.4734	-0.061	-0.0148
LopezDeMendoza_12	both	1.0	3.0	4.0	4.0	1.0	1.0	4.0	4.0	1.0	5.0	2.0	-3.0	-1.0	0.0	-1.0	0.5621	0.3914	0.5638	0.6414	0.1707	-0.0776
LopezDeMendoza_14	both	6.0	1.0		1.0	3.0	2.0		7.0	2.0	4.0	-2.0	5.0	0.0	3.0	-3.0	0.3003	0.6571	0.5876	0.3971	-0.3568	0.1905
LopezDeMendoza_15	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.42	0.5707	0.6375	0.5234	-0.1507	0.1141
LopezDeMendoza_16	both	1.0	3.0	4.0	1.0	3.0	2.0	4.0	4.0	2.0	4.0	0.0	0.0	2.0	-2.0	4.0	0.6433	0.5939	0.5266	0.627	0.0494	-0.1004
LopezDeMendoza_17	both	2.0	2.0	3.0	2.0	4.0		3.0	4.0		6.0	-2.0	0.0	0.0	-2.0	2.0	0.5367	0.4989	0.6266	0.613	0.0377	0.0136
LopezDeMendoza_18	both	2.0	4.0	2.0	1.0	3.0	2.0	2.0	6.0	2.0	4.0	1.0	1.0	3.0	-1.0	4.0	0.4962	0.457	0.5485	0.6294	0.0392	-0.081
LopezDeMendoza_19	both	1.0	2.0	5.0	2.0	3.0	1.0	5.0	3.0	1.0	5.0	-1.0	-1.0	0.0	-2.0	2.0	0.4989	0.4408	0.6028	0.6179	0.0582	-0.015
LopezDeMendoza_2	both	2.0	4.0	2.0	1.0	3.0	2.0	2.0	6.0	2.0	4.0	1.0	1.0	3.0	-1.0	4.0	0.5958	0.6035	0.6239	0.6926	-0.0077	-0.0687
LopezDeMendoza_22	both	4.0	2.0	1.0	1.0	3.0	2.0	1.0	6.0	2.0	4.0	-1.0	3.0	1.0	1.0	0.0	0.4052	0.5394	0.5264	0.5358	-0.1342	-0.0094
LopezDeMendoza_24	both	1.0	5.0	2.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	2.0	-1.0	3.0	-2.0	5.0	0.6263	0.533	0.496	0.556	0.0933	-0.06
LopezDeMendoza_26	both	2.0	4.0	2.0	2.0	2.0	2.0	2.0	6.0	2.0	4.0	2.0	0.0	2.0	0.0	2.0	0.6246	0.4811	0.5766	0.5257	0.1435	0.0509
LopezDeMendoza_29	both	1.0	6.0	1.0	2.0	1.0	3.0	1.0	7.0	3.0	3.0	5.0	-1.0	4.0	0.0	4.0	0.6211	0.465	0.6616	0.5404	0.1561	0.1212
LopezDeMendoza_3	both	4.0	3.0	1.0	1.0	2.0	3.0	2.0	6.0	3.0	3.0	1.0	3.0	2.0	2.0	0.0	0.4299	0.4938	0.5428	0.6359	-0.064	-0.0932
LopezDeMendoza_32	both	3.0	3.0	2.0	1.0	3.0	2.0	2.0	6.0	2.0	4.0	0.0	2.0	2.0	0.0	2.0	0.5403	0.6736	0.4771	0.5035	-0.1332	-0.0265
LopezDeMendoza_33	both	1.0	4.0	3.0	2.0	1.0	3.0	3.0	5.0	3.0	3.0	3.0	-1.0	2.0	0.0	2.0	0.6543	0.4501	0.554	0.5934	0.2042	-0.0393
LopezDeMendoza_34	both	1.0	4.0	2.0	1.0	1.0	4.0	2.0	5.0	4.0	2.0	3.0	0.0	3.0	0.0	3.0	0.5994	0.5639	0.618	0.746	0.0355	-0.128
LopezDeMendoza_36	both	1.0	4.0	3.0	1.0	3.0	2.0	3.0	5.0	2.0	4.0	1.0	0.0	3.0	-2.0	5.0	0.6082	0.5057	0.4993	0.6011	0.1024	-0.1018
LopezDeMendoza_38	both	1.0	3.0	4.0	1.0	5.0		4.0	4.0		6.0	-2.0	0.0	2.0	-4.0	6.0	0.6412	0.6709	0.5893	0.6355	-0.0297	-0.0462
LopezDeMendoza_39	both	3.0	3.0	2.0	1.0	3.0	2.0	2.0	6.0	2.0	4.0	0.0	2.0	2.0	0.0	2.0	0.3966	0.5975	0.6686	0.4893	-0.2009	0.1793
LopezDeMendoza_40	both	4.0	3.0	1.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	0.0	2.0	1.0	1.0	0.0	0.4542	0.5338	0.7856	0.583	-0.0796	0.2026
LopezDeMendoza_41	both	1.0	5.0	2.0	1.0	3.0	2.0	3.0	5.0	3.0	3.0	2.0	0.0	4.0	-2.0	6.0	0.7144	0.6252	0.493	0.4964	0.0892	-0.0034
LopezDeMendoza_5	both	2.0	4.0	2.0	2.0	3.0	1.0	3.0	5.0	1.0	5.0	1.0	0.0	2.0	-1.0	3.0	0.503	0.588	0.5044	0.547	-0.085	-0.0426
LopezDeMendoza_7	both	2.0	2.0	2.0	1.0	2.0	3.0	2.0	4.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	0.501	0.5044	0.539	0.5204	-0.0034	0.0186
LopezDeMendoza_8	both	3.0	4.0	1.0	5.0	1.0		1.0	7.0		6.0	3.0	-2.0	-1.0	2.0	-3.0	0.4753	0.397	0.633	0.6454	0.0783	-0.0124
LopezDeMendoza_9	both	1.0	5.0	2.0	2.0	3.0	1.0	3.0	5.0	1.0	5.0	2.0	-1.0	3.0	-2.0	5.0	0.5752	0.5623	0.5929	0.5473	0.0129	0.0456
LuisCarrilloySotomayor_1	both	3.0	5.0		1.0	5.0		1.0	7.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.4577	0.604	0.5701	0.5674	-0.1463	0.0028
LuisCarrilloySotomayor_10	both	2.0	5.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	4.0	-2.0	6.0	0.5006	0.6064	0.5262	0.5308	-0.1058	-0.0046
LuisCarrilloySotomayor_11	both	2.0	5.0	1.0	3.0	3.0		1.0	7.0		6.0	2.0	-1.0	2.0	-1.0	3.0	0.5411	0.6004	0.5771	0.5106	-0.0594	0.0665
LuisCarrilloySotomayor_12	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.6065	0.6832	0.5311	0.4931	-0.0767	0.0379
LuisCarrilloySotomayor_13	both	5.0	2.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	-1.0	4.0	1.0	2.0	-1.0	0.4846	0.4984	0.5356	0.6188	-0.0138	-0.0832
LuisCarrilloySotomayor_14	both	4.0	3.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	0.0	3.0	2.0	1.0	1.0	0.5542	0.6815	0.4976	0.6365	-0.1273	-0.1389
LuisCarrilloySotomayor_15	both	4.0	4.0		1.0	3.0			8.0		4.0	1.0	3.0	3.0	1.0	2.0	0.5033	0.6809	0.5732	0.5816	-0.1775	-0.0083
LuisCarrilloySotomayor_16	both	1.0	6.0	1.0	2.0	2.0	2.0	3.0	5.0	2.0	4.0	4.0	-1.0	4.0	-1.0	5.0	0.6038	0.414	0.4903	0.6872	0.1898	-0.197
LuisCarrilloySotomayor_17	both	3.0	3.0	2.0	3.0	3.0		2.0	6.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.4875	0.4568	0.5376	0.7511	0.0307	-0.2135
